Info 0    [17:22:54.085] Starting TS Server
Info 2865 [18:03:23.045] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2866 [18:03:23.051] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 542 structureChanged: false structureIsReused:: Completely Elapsed: 5.9270477294921875ms
Info 2867 [18:03:23.051] Different program with same set of files
Info 2868 [18:03:23.052] getCompletionData: Get current token: 0.018158912658691406
Info 2869 [18:03:23.052] getCompletionData: Is inside comment: 0.03021526336669922
Info 2870 [18:03:23.052] getCompletionData: Get previous token: 0.04398822784423828
Info 2871 [18:03:23.052] getCompletionsAtPosition: isCompletionListBlocker: 0.015604019165039062
Info 2872 [18:03:23.057] getExportInfoMap: cache hit
Info 2873 [18:03:23.057] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 2874 [18:03:23.057] collectAutoImports: response is complete
Info 2875 [18:03:23.057] collectAutoImports: 0.12958335876464844
Info 2876 [18:03:23.057] getCompletionData: Semantic work: 4.802310943603516
Info 2877 [18:03:23.066] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.04736614227295
Info 2878 [18:03:23.081] getCompletionData: Get current token: 0.008011817932128906
Info 2879 [18:03:23.081] getCompletionData: Is inside comment: 0.016405105590820312
Info 2880 [18:03:23.081] getCompletionData: Get previous token: 0.023423194885253906
Info 2881 [18:03:23.081] getCompletionsAtPosition: isCompletionListBlocker: 0.011195182800292969
Info 2882 [18:03:23.083] getExportInfoMap: cache hit
Info 2883 [18:03:23.083] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 2884 [18:03:23.083] collectAutoImports: response is complete
Info 2885 [18:03:23.083] collectAutoImports: 0.06451034545898438
Info 2886 [18:03:23.083] getCompletionData: Semantic work: 2.2588605880737305
Info 2887 [18:03:23.090] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.299426078796387
Info 2888 [18:03:23.285] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2889 [18:03:23.288] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 543 structureChanged: false structureIsReused:: Completely Elapsed: 2.2432069778442383ms
Info 2890 [18:03:23.288] Different program with same set of files
Info 2891 [18:03:25.043] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2892 [18:03:25.050] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 544 structureChanged: false structureIsReused:: Completely Elapsed: 6.6546430587768555ms
Info 2893 [18:03:25.050] Different program with same set of files
Info 2894 [18:03:25.732] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2895 [18:03:25.739] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 545 structureChanged: false structureIsReused:: Completely Elapsed: 6.943561553955078ms
Info 2896 [18:03:25.739] Different program with same set of files
Info 2897 [18:03:51.193] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2898 [18:03:51.200] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 546 structureChanged: false structureIsReused:: Completely Elapsed: 7.38005256652832ms
Info 2899 [18:03:51.201] Different program with same set of files
Info 2900 [18:03:52.848] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2901 [18:03:52.856] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 547 structureChanged: false structureIsReused:: Completely Elapsed: 7.690219879150391ms
Info 2902 [18:03:52.856] Different program with same set of files
Info 2903 [18:03:54.031] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2904 [18:03:54.042] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 548 structureChanged: false structureIsReused:: Completely Elapsed: 11.079386711120605ms
Info 2905 [18:03:54.042] Different program with same set of files
Info 2906 [18:04:01.208] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2907 [18:04:01.218] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 549 structureChanged: false structureIsReused:: Completely Elapsed: 9.780813217163086ms
Info 2908 [18:04:01.218] Different program with same set of files
Info 2909 [18:04:02.592] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2910 [18:04:02.600] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 550 structureChanged: false structureIsReused:: Completely Elapsed: 7.744606971740723ms
Info 2911 [18:04:02.600] Different program with same set of files
Info 2912 [18:04:03.154] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2913 [18:04:03.170] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 551 structureChanged: false structureIsReused:: Completely Elapsed: 15.179519653320312ms
Info 2914 [18:04:03.170] Different program with same set of files
Info 2915 [18:04:04.297] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2916 [18:04:04.306] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 552 structureChanged: false structureIsReused:: Completely Elapsed: 9.141694068908691ms
Info 2917 [18:04:04.306] Different program with same set of files
Info 2918 [18:04:04.633] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2919 [18:04:04.639] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 553 structureChanged: false structureIsReused:: Completely Elapsed: 6.16762638092041ms
Info 2920 [18:04:04.639] Different program with same set of files
Info 2921 [18:04:04.640] getCompletionData: Get current token: 0.01852130889892578
Info 2922 [18:04:04.640] getCompletionData: Is inside comment: 0.0033426284790039062
Info 2923 [18:04:04.640] getCompletionData: Get previous token: 0.075408935546875
Info 2924 [18:04:04.640] getCompletionsAtPosition: isCompletionListBlocker: 0.11138153076171875
Info 2925 [18:04:04.644] getExportInfoMap: cache hit
Info 2926 [18:04:04.644] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 2927 [18:04:04.644] collectAutoImports: response is complete
Info 2928 [18:04:04.644] collectAutoImports: 0.08350658416748047
Info 2929 [18:04:04.644] getCompletionData: Semantic work: 4.428291320800781
Info 2930 [18:04:04.656] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.071048736572266
Info 2931 [18:04:04.685] getCompletionData: Get current token: 0.007660865783691406
Info 2932 [18:04:04.685] getCompletionData: Is inside comment: 0.004841804504394531
Info 2933 [18:04:04.685] getCompletionData: Get previous token: 0.05998516082763672
Info 2934 [18:04:04.685] getCompletionsAtPosition: isCompletionListBlocker: 0.0069732666015625
Info 2935 [18:04:04.687] getExportInfoMap: cache hit
Info 2936 [18:04:04.687] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 2937 [18:04:04.687] collectAutoImports: response is complete
Info 2938 [18:04:04.687] collectAutoImports: 0.043929100036621094
Info 2939 [18:04:04.687] getCompletionData: Semantic work: 1.752115249633789
Info 2940 [18:04:04.692] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.270467758178711
Info 2941 [18:04:04.817] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2942 [18:04:04.820] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 554 structureChanged: false structureIsReused:: Completely Elapsed: 3.2849178314208984ms
Info 2943 [18:04:04.820] Different program with same set of files
Info 2944 [18:04:04.821] getCompletionData: Get current token: 0.008915901184082031
Info 2945 [18:04:04.821] getCompletionData: Is inside comment: 0.0026407241821289062
Info 2946 [18:04:04.821] getCompletionData: Get previous token: 0.03367137908935547
Info 2947 [18:04:04.821] getCompletionsAtPosition: isCompletionListBlocker: 0.006482124328613281
Info 2948 [18:04:04.823] getExportInfoMap: cache hit
Info 2949 [18:04:04.823] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 2950 [18:04:04.823] collectAutoImports: response is complete
Info 2951 [18:04:04.823] collectAutoImports: 0.059800148010253906
Info 2952 [18:04:04.823] getCompletionData: Semantic work: 2.141106605529785
Info 2953 [18:04:04.828] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.873737335205078
Info 2954 [18:04:04.840] getCompletionData: Get current token: 0.007697105407714844
Info 2955 [18:04:04.840] getCompletionData: Is inside comment: 0.002185821533203125
Info 2956 [18:04:04.840] getCompletionData: Get previous token: 0.030672073364257812
Info 2957 [18:04:04.840] getCompletionsAtPosition: isCompletionListBlocker: 0.006308555603027344
Info 2958 [18:04:04.842] getExportInfoMap: cache hit
Info 2959 [18:04:04.842] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 2960 [18:04:04.842] collectAutoImports: response is complete
Info 2961 [18:04:04.842] collectAutoImports: 0.09453392028808594
Info 2962 [18:04:04.842] getCompletionData: Semantic work: 1.7000360488891602
Info 2963 [18:04:04.849] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.6061859130859375
Info 2964 [18:04:05.032] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2965 [18:04:05.035] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 555 structureChanged: false structureIsReused:: Completely Elapsed: 3.2381324768066406ms
Info 2966 [18:04:05.035] Different program with same set of files
Info 2967 [18:04:05.035] getCompletionData: Get current token: 0.007639884948730469
Info 2968 [18:04:05.035] getCompletionData: Is inside comment: 0.001659393310546875
Info 2969 [18:04:05.035] getCompletionData: Get previous token: 0.024065017700195312
Info 2970 [18:04:05.035] getCompletionsAtPosition: isCompletionListBlocker: 0.00281524658203125
Info 2971 [18:04:05.036] getCompletionData: Semantic work: 0.1822509765625
Info 2972 [18:04:05.036] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.09510421752929688
Info 2973 [18:04:05.036] getCompletionData: Get current token: 0.0071563720703125
Info 2974 [18:04:05.036] getCompletionData: Is inside comment: 0.0020532608032226562
Info 2975 [18:04:05.037] getCompletionData: Get previous token: 0.044884681701660156
Info 2976 [18:04:05.037] getCompletionsAtPosition: isCompletionListBlocker: 0.0023546218872070312
Info 2977 [18:04:05.037] getCompletionData: Semantic work: 0.046881675720214844
Info 2978 [18:04:05.037] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.07892894744873047
Info 2979 [18:04:05.313] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2980 [18:04:05.316] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 556 structureChanged: false structureIsReused:: Completely Elapsed: 3.005128860473633ms
Info 2981 [18:04:05.316] Different program with same set of files
Info 2982 [18:04:05.317] getCompletionData: Get current token: 0.008942604064941406
Info 2983 [18:04:05.317] getCompletionData: Is inside comment: 0.004688262939453125
Info 2984 [18:04:05.317] getCompletionData: Get previous token: 0.04493522644042969
Info 2985 [18:04:05.317] getCompletionsAtPosition: isCompletionListBlocker: 0.007193565368652344
Info 2986 [18:04:05.317] getCompletionData: Semantic work: 0.329071044921875
Info 2987 [18:04:05.318] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.5941162109375
Info 2988 [18:04:05.655] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2989 [18:04:05.663] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 557 structureChanged: false structureIsReused:: Completely Elapsed: 8.242409706115723ms
Info 2990 [18:04:05.663] Different program with same set of files
Info 2991 [18:04:05.965] Format host information updated
Info 2992 [18:04:05.966] getCompletionData: Get current token: 0.06081962585449219
Info 2993 [18:04:05.966] getCompletionData: Is inside comment: 0.010371208190917969
Info 2994 [18:04:05.966] getCompletionData: Get previous token: 0.09105396270751953
Info 2995 [18:04:05.966] getCompletionsAtPosition: isCompletionListBlocker: 0.0042743682861328125
Info 2996 [18:04:05.966] getCompletionData: Semantic work: 0.14631366729736328
Info 2997 [18:04:06.348] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2998 [18:04:06.350] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 558 structureChanged: false structureIsReused:: Completely Elapsed: 2.380056381225586ms
Info 2999 [18:04:06.350] Different program with same set of files
Info 3000 [18:04:06.605] Format host information updated
Info 3001 [18:04:06.606] Format host information updated
Info 3002 [18:04:06.606] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3003 [18:04:06.615] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 559 structureChanged: false structureIsReused:: Completely Elapsed: 8.261075019836426ms
Info 3004 [18:04:06.615] Different program with same set of files
Info 3005 [18:04:06.615] getCompletionData: Get current token: 0.05401325225830078
Info 3006 [18:04:06.615] getCompletionData: Is inside comment: 0.010835647583007812
Info 3007 [18:04:06.615] getCompletionData: Get previous token: 0.08401012420654297
Info 3008 [18:04:06.615] getCompletionsAtPosition: isCompletionListBlocker: 0.004322052001953125
Info 3009 [18:04:06.616] getCompletionData: Semantic work: 0.3768329620361328
Info 3010 [18:04:06.618] getCompletionData: Get current token: 0.024840354919433594
Info 3011 [18:04:06.618] getCompletionData: Is inside comment: 0.008467674255371094
Info 3012 [18:04:06.618] getCompletionData: Get previous token: 0.059350013732910156
Info 3013 [18:04:06.618] getCompletionsAtPosition: isCompletionListBlocker: 0.004268646240234375
Info 3014 [18:04:06.618] getCompletionData: Semantic work: 0.09078311920166016
Info 3015 [18:04:07.593] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3016 [18:04:07.600] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 560 structureChanged: false structureIsReused:: Completely Elapsed: 7.464217185974121ms
